UMAP1	UMAP2	cCRE_type	chrom	start	end	rDHS	length
3.338166	4.740976	dELS	chr10	72324676	72324882	EH38E2907982	206
2.7649255	5.2817	dELS	chr10	72328103	72328320	EH38E4013075	217
2.834729	5.28605	dELS	chr10	72328336	72328573	EH38E1477685	237
2.9213524	5.2963643	dELS	chr10	72328593	72328810	EH38E2907991	217
8.744389	3.4779289	PLS	chr10	72354336	72354520	EH38E2908029	184
6.663353	0.22973847	PLS	chr10	72354806	72355139	EH38E1477724	333
9.95297	6.135329	dELS	chr10	72364297	72364598	EH38E2908036	301
8.667249	2.1694913	PLS	chr10	72625776	72626020	EH38E1477857	244
6.7383122	-1.0633653	PLS	chr10	72626040	72626388	EH38E1477858	348
5.2716746	1.6244367	dELS	chr10	72676389	72676738	EH38E1477877	349
2.6697795	0.011409948	PLS	chr10	72691939	72692289	EH38E2908159	350
1.3855227	2.7117145	PLS	chr10	72692360	72692686	EH38E2908160	326
0.9712229	3.5799289	PLS	chr10	72692696	72692884	EH38E2908161	188
1.033572	5.203605	dELS	chr10	72839892	72840173	EH38E2908231	281
11.857862	8.001677	dELS	chr10	72981830	72982160	EH38E1478062	330
11.735783	6.050105	dELS	chr10	73094283	73094630	EH38E2908298	347
9.016399	5.3684335	PLS	chr10	73096839	73097189	EH38E2908302	350
8.293246	4.820554	PLS	chr10	73110343	73110562	EH38E1478133	219
6.634086	6.574922	dELS	chr10	73117994	73118342	EH38E2908310	348
6.143735	-0.79015815	PLS	chr10	73167960	73168306	EH38E1478162	346
6.126692	-0.80937034	PLS	chr10	73167960	73168306	EH38E1478162	346
12.181013	6.062848	dELS	chr10	73244169	73244376	EH38E4013264	207
10.215447	5.944118	dELS	chr10	73244978	73245327	EH38E2908345	349
8.716614	5.526445	PLS	chr10	73247142	73247461	EH38E1478198	319
8.7362995	5.552372	PLS	chr10	73247142	73247461	EH38E1478198	319
8.052955	2.5216107	PLS	chr10	73252372	73252522	EH38E2908353	150
5.894445	0.32162416	PLS	chr10	73252532	73252882	EH38E2908354	350
5.931254	0.28089523	PLS	chr10	73252532	73252882	EH38E2908354	350
2.6424663	3.1002767	PLS	chr10	73252909	73253070	EH38E2908355	161
-1.3071985	6.555725	dELS	chr10	73262151	73262494	EH38E1478207	343
12.4930315	7.095393	dELS	chr10	73366864	73367208	EH38E2908369	344
12.484805	7.183813	dELS	chr10	73367684	73367988	EH38E2908370	304
7.766302	0.1763475	PLS	chr10	73413905	73414224	EH38E2908385	319
8.195896	2.102672	PLS	chr10	73495487	73495837	EH38E2908412	350
5.5427675	-0.50380105	PLS	chr10	73495849	73496173	EH38E2908413	324
10.258772	7.1152754	dELS	chr10	73517298	73517647	EH38E2908416	349
10.137212	7.1595826	dELS	chr10	73517668	73517914	EH38E1478307	246
8.728977	3.0440786	PLS	chr10	73625380	73625601	EH38E2908467	221
8.212869	2.441961	PLS	chr10	73625604	73625766	EH38E2908468	162
4.6939635	-0.6181753	PLS	chr10	73625831	73626180	EH38E2908469	349
4.718492	-0.5936822	PLS	chr10	73625831	73626180	EH38E2908469	349
2.4420261	2.5255954	PLS	chr10	73626185	73626342	EH38E2908470	157
8.111107	3.4759827	PLS	chr10	73730183	73730350	EH38E2908533	167
6.1027203	4.474404	PLS	chr10	73730367	73730714	EH38E2908534	347
6.050644	4.4920864	PLS	chr10	73730367	73730714	EH38E2908534	347
6.0920353	4.45341	PLS	chr10	73730367	73730714	EH38E2908534	347
6.077992	4.486864	PLS	chr10	73730367	73730714	EH38E2908534	347
5.419265	4.0007806	PLS	chr10	73743949	73744124	EH38E2908548	175
5.957161	0.40054038	PLS	chr10	73744131	73744481	EH38E2908549	350
5.95127	0.39275336	PLS	chr10	73744131	73744481	EH38E2908549	350
2.6617563	3.1975935	PLS	chr10	73744507	73744662	EH38E2908550	155
3.414956	6.217369	PLS	chr10	73772143	73772439	EH38E2908570	296
3.0940642	6.096634	PLS	chr10	73772811	73773004	EH38E2908572	193
4.7988515	-0.37318608	PLS	chr10	73781876	73782218	EH38E2908581	342
4.814867	-0.4032362	PLS	chr10	73781876	73782218	EH38E2908581	342
0.6942123	5.625605	PLS	chr10	73785733	73785918	EH38E2908588	185
9.595222	4.459688	PLS	chr10	73811563	73811713	EH38E4013387	150
9.58	4.435591	PLS	chr10	73811563	73811713	EH38E4013387	150
10.580572	6.636247	dELS	chr10	73815960	73816122	EH38E2908625	162
10.48028	6.803117	dELS	chr10	73816140	73816487	EH38E1478504	347
9.633404	6.745559	dELS	chr10	73816744	73817067	EH38E2908626	323
9.570793	7.061251	dELS	chr10	73817135	73817466	EH38E2908627	331
8.259616	1.6673495	PLS	chr10	73874261	73874417	EH38E2908688	156
5.915542	-0.6426576	PLS	chr10	73874444	73874793	EH38E2908689	349
2.6480834	4.4758544	PLS	chr10	73911025	73911326	EH38E2908726	301
7.1847987	3.808627	dELS	chr10	73930087	73930421	EH38E2908750	334
5.672782	1.5613246	dELS	chr10	73930704	73931051	EH38E2908751	347
4.0123887	2.9981058	dELS	chr10	73931086	73931433	EH38E2908752	347
3.5575075	5.0470295	dELS	chr10	73932078	73932249	EH38E1478644	171
3.5867598	4.734184	dELS	chr10	73932356	73932706	EH38E1478645	350
4.9167666	1.4684925	dELS	chr10	73940615	73940949	EH38E2908760	334
3.865704	3.0911613	dELS	chr10	73941050	73941311	EH38E2908761	261
6.790541	3.5315456	dELS	chr10	73956047	73956272	EH38E2908770	225
5.5979285	1.858573	dELS	chr10	73956531	73956881	EH38E2908771	350
4.4669704	3.083927	dELS	chr10	73956980	73957223	EH38E1478661	243
3.672709	4.395594	dELS	chr10	73957424	73957675	EH38E2908772	251
3.585128	5.0344276	dELS	chr10	73957933	73958201	EH38E2908773	268
3.6100097	4.6599483	dELS	chr10	73958512	73958854	EH38E4013421	342
6.4846463	4.085489	dELS	chr10	73959553	73959796	EH38E2908777	243
6.386879	3.5735524	dELS	chr10	73959857	73960133	EH38E1478666	276
4.4148	1.9490687	dELS	chr10	73960663	73961009	EH38E1478667	346
6.59528	3.0458047	dELS	chr10	73965680	73966006	EH38E4013424	326
5.8796635	1.9510881	dELS	chr10	73966128	73966473	EH38E2908782	345
6.652377	2.6975973	dELS	chr10	73989454	73989607	EH38E2908794	153
6.1914825	1.6594672	dELS	chr10	73989631	73989975	EH38E2908795	344
6.8412356	4.0322776	dELS	chr10	73991108	73991363	EH38E2908797	255
4.6169896	2.1524606	dELS	chr10	73991888	73992236	EH38E2908798	348
3.556312	4.9796567	dELS	chr10	73993175	73993503	EH38E2908800	328
3.606714	4.9600153	dELS	chr10	73993505	73993672	EH38E2908801	167
10.626412	8.272592	dELS	chr10	73994925	73995274	EH38E1478697	349
2.6143699	0.46575987	PLS	chr10	73997763	73998113	EH38E1478700	350
-1.3131005	5.5283313	dELS	chr10	74000862	74001203	EH38E1478706	341
-1.0586859	6.5238256	dELS	chr10	74008297	74008646	EH38E2908808	349
-1.9796232	6.4740615	dELS	chr10	74011834	74012184	EH38E1478714	350
-2.2162752	6.6765227	dELS	chr10	74012606	74012865	EH38E2908812	259
-0.101707466	7.0393147	dELS	chr10	74020430	74020711	EH38E4013446	281
-0.069253	6.8206267	dELS	chr10	74021096	74021296	EH38E2908815	200
-0.34781402	6.5596266	dELS	chr10	74021378	74021727	EH38E2908816	349
-0.66947675	6.33923	dELS	chr10	74021776	74022052	EH38E2908817	276
0.5215154	6.1368527	dELS	chr10	74029357	74029704	EH38E1478734	347
-1.9427141	6.0988045	dELS	chr10	74055799	74056007	EH38E1478759	208
-1.9273214	6.0834684	dELS	chr10	74056074	74056374	EH38E1478760	300
-1.7119728	6.0616684	dELS	chr10	74056531	74056819	EH38E1478761	288
8.175276	2.0555854	PLS	chr10	74150770	74150925	EH38E2908884	155
5.19341	-1.3241985	PLS	chr10	74150957	74151306	EH38E2908885	349
1.6956316	4.8563576	PLS	chr10	74176435	74176784	EH38E2908900	349
-1.615623	6.4439793	dELS	chr10	74190029	74190379	EH38E1478880	350
-1.0737711	7.0068626	dELS	chr10	74241612	74241903	EH38E2908927	291
-1.459541	7.0581684	dELS	chr10	74418649	74418801	EH38E2908970	152
3.7540898	0.2155123	PLS	chr10	74825370	74825524	EH38E2909097	154
2.1225326	2.375554	PLS	chr10	74825552	74825834	EH38E2909098	282
1.6040678	4.9649773	PLS	chr10	74826213	74826562	EH38E2909100	349
1.2527885	3.7028012	PLS	chr10	74826787	74827027	EH38E2909101	240
0.14459957	5.019977	PLS	chr10	74827113	74827276	EH38E1479175	163
-1.5946777	6.0670505	dELS	chr10	74853983	74854333	EH38E2909119	350
-1.437615	6.024583	dELS	chr10	74855153	74855395	EH38E1479200	242
6.0039153	-0.9588162	PLS	chr10	75109047	75109387	EH38E1479413	340
2.0456932	4.328955	PLS	chr10	75111238	75111588	EH38E2909286	350
1.4815203	3.6785398	PLS	chr10	75111728	75111991	EH38E2909287	263
-1.6079587	7.6427794	dELS	chr10	75191851	75192041	EH38E1479467	190
-1.3137816	7.5911975	dELS	chr10	75192125	75192463	EH38E1479468	338
2.2022738	6.884369	dELS	chr10	75207298	75207645	EH38E1479479	347
4.2287307	0.59105104	PLS	chr10	75209991	75210257	EH38E2909336	266
1.791479	3.8932786	PLS	chr10	75210671	75210872	EH38E4013677	201
1.4895209	3.5925434	PLS	chr10	75210936	75211094	EH38E2909339	158
5.843181	6.2296367	dELS	chr10	75233013	75233333	EH38E1479507	320
6.2526927	6.296364	dELS	chr10	75233533	75233868	EH38E1479508	335
6.4541726	0.150601	PLS	chr10	75235866	75236209	EH38E2909366	343
4.8481584	1.9160835	PLS	chr10	75401685	75402034	EH38E1479620	349
7.8294435	3.537733	PLS	chr10	75409033	75409243	EH38E2909470	210
7.814413	2.6591172	PLS	chr10	75409272	75409463	EH38E2909471	191
9.41149	5.6901045	dELS	chr10	77836285	77836635	EH38E1481258	350
9.299006	6.936742	dELS	chr10	77906875	77907225	EH38E1481348	350
9.4894705	6.940395	dELS	chr10	77907226	77907388	EH38E2910696	162
10.764017	7.2625847	dELS	chr10	77907895	77908226	EH38E2910697	331
10.908271	6.642041	dELS	chr10	77909006	77909339	EH38E2910699	333
10.10838	5.7807875	dELS	chr10	77909486	77909696	EH38E1481352	210
9.402325	5.8829603	dELS	chr10	77909838	77910137	EH38E2910700	299
9.027627	6.2097216	dELS	chr10	77910157	77910424	EH38E4014271	267
8.299884	2.2428808	PLS	chr10	77926703	77927035	EH38E2910716	332
3.098641	3.0049963	PLS	chr10	77927367	77927683	EH38E2910718	316
7.247546	2.3006248	dELS	chr10	77943473	77943802	EH38E2910728	329
12.603552	7.0824294	dELS	chr10	77968949	77969128	EH38E1481402	179
12.525482	7.124016	dELS	chr10	77969142	77969452	EH38E1481403	310
9.2130575	5.786879	dELS	chr10	77971327	77971676	EH38E2910738	349
8.725234	6.4441	dELS	chr10	77971746	77972096	EH38E4014283	350
8.265559	6.6380386	dELS	chr10	77972221	77972509	EH38E2910739	288
12.533415	7.3276777	dELS	chr10	77983813	77984163	EH38E1481416	350
8.020683	-0.15399191	PLS	chr10	78029405	78029755	EH38E1481449	350
2.6937869	-0.0048112404	PLS	chr10	78033597	78033945	EH38E1481453	348
-1.8740796	5.9169865	dELS	chr10	78041338	78041511	EH38E2910779	173
-1.869748	5.8802614	dELS	chr10	78041595	78041832	EH38E2910780	237
-1.7432511	5.9098544	dELS	chr10	78042096	78042301	EH38E2910782	205
-1.6278348	5.9115834	dELS	chr10	78042428	78042726	EH38E2910783	298
7.128444	1.6794037	dELS	chr10	78256056	78256405	EH38E1481607	349
6.910987	2.0072026	dELS	chr10	78303180	78303529	EH38E1481658	349
7.0286145	1.4387362	dELS	chr10	78303549	78303760	EH38E2910920	211
7.6283984	4.6880617	dELS	chr10	78972630	78972974	EH38E2911382	344
7.413679	3.4239914	dELS	chr10	78973114	78973462	EH38E2911383	348
6.7024145	4.228622	dELS	chr10	78973561	78973909	EH38E2911384	348
6.372537	4.3950033	dELS	chr10	78973983	78974212	EH38E2911385	229
5.893376	4.191864	dELS	chr10	78974214	78974368	EH38E1482202	154
4.503546	3.6603842	dELS	chr10	78974544	78974893	EH38E1482203	349
9.563877	5.5542536	dELS	chr10	79019889	79020238	EH38E2911431	349
9.366472	5.5439286	dELS	chr10	79020304	79020468	EH38E2911432	164
7.735372	4.197184	dELS	chr10	79038790	79039068	EH38E2911452	278
5.9915724	1.5991625	dELS	chr10	79048240	79048586	EH38E2911464	346
7.671559	4.0746226	PLS	chr10	79067212	79067561	EH38E1482303	349
5.623898	4.5890937	PLS	chr10	79067744	79068083	EH38E2911500	339
1.6317945	4.1972265	PLS	chr10	79068723	79069073	EH38E1482308	350
-2.0467534	6.490568	dELS	chr10	79093545	79093713	EH38E2911537	168
-2.0675452	6.305039	dELS	chr10	79093744	79094088	EH38E2911538	344
-2.0975845	6.3911524	dELS	chr10	79094097	79094428	EH38E2911539	331
-2.1302707	6.4835343	dELS	chr10	79094779	79095103	EH38E1482359	324
-1.4583923	5.9081497	dELS	chr10	79127559	79127724	EH38E2911582	165
-1.7717537	5.9334736	dELS	chr10	79132734	79133083	EH38E1482411	349
-1.7319953	6.5459876	dELS	chr10	79135840	79136039	EH38E2911593	199
-2.1559587	6.6242523	dELS	chr10	79145548	79145894	EH38E2911610	346
-1.1648266	6.7047257	dELS	chr10	79146785	79147134	EH38E2911614	349
1.9069551	6.6880107	dELS	chr10	79148495	79148837	EH38E2911618	342
2.362254	6.4284286	dELS	chr10	79148915	79149258	EH38E1482438	343
1.7961258	6.0671673	dELS	chr10	79149565	79149841	EH38E2911619	276
1.3991947	5.355722	dELS	chr10	79149980	79150329	EH38E2911620	349
0.43603554	5.3176074	dELS	chr10	79150451	79150662	EH38E2911621	211
-1.1362514	5.60319	dELS	chr10	79150971	79151241	EH38E2911623	270
-1.3404908	6.018757	dELS	chr10	79151698	79152048	EH38E2911625	350
-1.0711888	5.787493	dELS	chr10	79152426	79152754	EH38E2911626	328
-0.33160928	6.376577	dELS	chr10	79177423	79177625	EH38E2911665	202
0.21840271	6.4383125	dELS	chr10	79177948	79178195	EH38E2911666	247
0.12116855	6.0859466	dELS	chr10	79178362	79178584	EH38E2911667	222
-0.0210512	5.839619	dELS	chr10	79178624	79178958	EH38E2911668	334
0.18238853	5.699431	dELS	chr10	79178963	79179117	EH38E2911669	154
-0.8951649	5.4140244	dELS	chr10	79179380	79179649	EH38E2911670	269
-1.3037614	5.471024	dELS	chr10	79179651	79179911	EH38E1482486	260
-0.82363284	5.313589	dELS	chr10	79180875	79181217	EH38E2911673	342
-1.703187	5.8946977	dELS	chr10	79182618	79182792	EH38E2911677	174
-1.7333994	5.9112983	dELS	chr10	79182911	79183261	EH38E2911678	350
-1.8503369	5.995719	dELS	chr10	79183332	79183503	EH38E2911679	171
-1.6188635	5.9424148	dELS	chr10	79188166	79188511	EH38E2911688	345
-1.6808621	5.8189206	dELS	chr10	79188585	79188918	EH38E2911689	333
-1.6825802	5.864638	dELS	chr10	79189269	79189504	EH38E1482504	235
2.8873007	5.0064754	dELS	chr10	79317490	79317716	EH38E2911862	226
2.9917347	4.9990234	dELS	chr10	79317722	79318071	EH38E2911863	349
3.137684	0.19889519	PLS	chr10	79347240	79347588	EH38E2911900	348
-1.3996547	5.3798237	dELS	chr10	79349832	79350167	EH38E2911905	335
-1.4028091	5.396543	dELS	chr10	79350172	79350334	EH38E1482718	162
11.389994	6.9541764	dELS	chr10	79388085	79388296	EH38E1482761	211
9.829782	6.024296	dELS	chr10	79390576	79390926	EH38E2911960	350
9.889252	6.632309	dELS	chr10	79390940	79391200	EH38E2911961	260
9.776481	6.8050556	dELS	chr10	79391201	79391482	EH38E2911962	281
9.787348	6.9957023	dELS	chr10	79391600	79391950	EH38E2911963	350
12.2279005	6.4669538	dELS	chr10	79399025	79399193	EH38E2911974	168
12.2247	6.3455744	dELS	chr10	79399275	79399622	EH38E1482777	347
11.723022	6.249431	dELS	chr10	79399632	79399799	EH38E1482778	167
11.700569	6.3061414	dELS	chr10	79399850	79400130	EH38E4014684	280
12.392556	7.676804	dELS	chr10	79413272	79413622	EH38E1482803	350
10.257805	5.07435	PLS	chr10	79444142	79444341	EH38E2912049	199
9.206073	5.7452717	dELS	chr10	79780686	79780853	EH38E4014781	167
4.8011703	-0.20501497	PLS	chr10	79826411	79826707	EH38E2912150	296
2.233266	3.2235146	PLS	chr10	79826712	79826881	EH38E2912151	169
3.9734266	1.9309698	PLS	chr10	79904701	79905028	EH38E2912164	327
6.4568467	3.2805321	PLS	chr10	80078602	80078843	EH38E1482998	241
11.195431	7.3910108	dELS	chr10	80158590	80158940	EH38E2912268	350
12.014267	6.9438753	dELS	chr10	80187482	80187828	EH38E2912307	346
12.179804	7.3927135	dELS	chr10	80187946	80188296	EH38E1483086	350
11.563905	6.0222683	dELS	chr10	80201560	80201892	EH38E2912324	332
11.655221	6.103634	dELS	chr10	80201960	80202117	EH38E2912325	157
10.9282675	5.8045454	dELS	chr10	80202925	80203104	EH38E2912328	179
10.343414	5.7050548	dELS	chr10	80203140	80203469	EH38E2912329	329
7.299809	-0.5296141	PLS	chr10	80205402	80205751	EH38E2912335	349
9.511199	3.0373688	dELS	chr10	80272592	80272793	EH38E2912361	201
8.536468	1.1248597	dELS	chr10	80272891	80273197	EH38E2912362	306
2.5748215	0.35407665	PLS	chr10	80408326	80408672	EH38E4014924	346
3.9790676	-0.72777885	PLS	chr10	80453958	80454307	EH38E2912471	349
1.8144184	2.0912228	PLS	chr10	80454441	80454598	EH38E2912472	157
-1.5690101	5.699843	PLS	chr10	80459107	80459450	EH38E2912482	343
-1.7400507	6.258978	dELS	chr10	80461256	80461442	EH38E2912486	186
-1.6039747	6.4756904	dELS	chr10	80464607	80464952	EH38E2912491	345
-0.5152349	6.8768606	dELS	chr10	80466228	80466519	EH38E4014937	291
0.33167982	6.8386984	dELS	chr10	80466862	80467161	EH38E1483281	299
-0.10718785	6.621974	dELS	chr10	80467677	80467908	EH38E2912496	231
-0.30026802	6.4397144	dELS	chr10	80468037	80468383	EH38E2912497	346
-2.0857067	6.8851604	dELS	chr10	80496680	80496837	EH38E2912536	157
-1.8488842	6.6858444	dELS	chr10	80497296	80497582	EH38E2912537	286
-0.65422124	7.0199294	dELS	chr10	80497614	80497964	EH38E2912538	350
-0.510661	7.0256124	dELS	chr10	80498094	80498425	EH38E2912539	331
-0.47046438	6.7620926	dELS	chr10	80498485	80498748	EH38E1483323	263
-0.40575016	6.720362	dELS	chr10	80498859	80499196	EH38E2912540	337
-0.63610286	6.547912	dELS	chr10	80499199	80499350	EH38E2912541	151
-2.1810982	7.0448666	dELS	chr10	80500563	80500910	EH38E1483327	347
-2.169877	7.09161	dELS	chr10	80502016	80502338	EH38E2912546	322
-2.048431	7.2033563	dELS	chr10	80502692	80502931	EH38E2912548	239
-2.151567	7.170214	dELS	chr10	80502944	80503280	EH38E2912549	336
-2.117935	6.9653325	dELS	chr10	80503605	80503940	EH38E2912551	335
-2.194902	6.892208	dELS	chr10	80504081	80504429	EH38E2912552	348
-2.2086496	6.7818785	dELS	chr10	80504430	80504729	EH38E2912553	299
-2.1778753	6.5332594	dELS	chr10	80505403	80505574	EH38E1483338	171
-2.2281806	6.6050115	dELS	chr10	80505586	80505904	EH38E2912555	318
2.759796	4.1085525	PLS	chr10	80535943	80536210	EH38E2912596	267
3.8703294	1.4456469	dELS	chr10	80769771	80770097	EH38E2912676	326
4.1053424	4.942728	dELS	chr10	80771070	80771332	EH38E2912677	262
4.916603	5.1273494	dELS	chr10	80771401	80771570	EH38E1483474	169
6.591073	3.0129392	dELS	chr10	80771813	80771963	EH38E4015038	150
5.4430013	1.8617176	dELS	chr10	80772040	80772358	EH38E2912678	318
3.9158285	3.0271482	dELS	chr10	80772626	80772908	EH38E2912679	282
2.7731357	5.017981	dELS	chr10	80773723	80773928	EH38E2912680	205
3.4004202	-0.43389395	PLS	chr10	84139235	84139585	EH38E2913249	350
1.7948731	2.5657613	PLS	chr10	84139702	84139969	EH38E2913250	267
-0.51272935	5.8011374	PLS	chr10	84140424	84140631	EH38E2913252	207
3.392345	1.3556234	PLS	chr10	84194366	84194697	EH38E2913294	331
6.731628	2.849761	PLS	chr10	84279842	84279999	EH38E2913341	157
4.883006	-1.000494	PLS	chr10	84328369	84328719	EH38E2913361	350
2.185558	2.4252725	PLS	chr10	84328762	84328913	EH38E4015674	151
5.2948527	2.0473952	dELS	chr10	85902171	85902415	EH38E1484941	244
6.8466973	1.7529846	dELS	chr10	86079062	86079410	EH38E2913805	348
6.7837396	1.4274191	dELS	chr10	86079467	86079648	EH38E4016073	181
6.9484215	1.2266806	dELS	chr10	86079661	86079864	EH38E2913806	203
5.627403	-0.57991076	PLS	chr10	86521707	86522057	EH38E2914088	350
5.627627	-0.7169426	PLS	chr10	86521707	86522057	EH38E2914088	350
2.5364263	5.61431	dELS	chr10	86535200	86535352	EH38E2914096	152
2.6137002	4.400603	dELS	chr10	86535393	86535724	EH38E2914097	331
2.9134052	4.3429303	dELS	chr10	86535747	86535941	EH38E2914098	194
5.639518	1.5639069	dELS	chr10	86711150	86711495	EH38E2914249	345
3.9778357	2.9504862	dELS	chr10	86711557	86711900	EH38E2914250	343
3.4545758	4.086281	dELS	chr10	86712034	86712189	EH38E2914251	155
8.24784	5.228512	dELS	chr10	86752374	86752619	EH38E1485457	245
8.4667425	5.3145223	dELS	chr10	86752710	86752914	EH38E2914278	204
9.268287	5.6081796	dELS	chr10	86753663	86753985	EH38E2914280	322
8.178319	2.394895	PLS	chr10	86756059	86756232	EH38E1485466	173
5.070849	0.029657735	PLS	chr10	86756326	86756676	EH38E2914286	350
-0.7187171	5.9628563	dELS	chr10	86758512	86758859	EH38E1485473	347
-0.764402	5.948278	dELS	chr10	86759403	86759649	EH38E1485476	246
-0.6197145	6.8138304	dELS	chr10	86775212	86775479	EH38E2914302	267
1.1111172	5.343746	dELS	chr10	86939402	86939752	EH38E2914377	350
7.991082	4.0141654	dELS	chr10	86954291	86954634	EH38E1485606	343
4.8597083	3.72151	dELS	chr10	86954847	86955098	EH38E2914393	251
4.3094454	3.8923187	dELS	chr10	86955120	86955277	EH38E2914394	157
3.3203013	0.062699676	PLS	chr10	86958401	86958751	EH38E4016274	350
0.9926418	5.3725505	dELS	chr10	86960690	86960852	EH38E4016275	162
9.253666	4.6660194	PLS	chr10	87093947	87094283	EH38E2914485	336
2.8216581	3.9729304	PLS	chr10	87094893	87095232	EH38E2914487	339
5.8107557	6.782345	PLS	chr10	87203486	87203822	EH38E2914509	336
4.7373676	0.085001305	PLS	chr10	87342250	87342569	EH38E2914535	319
2.2303555	3.0690231	PLS	chr10	87342808	87343036	EH38E4016345	228
9.702304	6.080537	dELS	chr10	87500472	87500641	EH38E1485757	169
9.852725	6.059652	dELS	chr10	87500688	87501038	EH38E2914557	350
5.17298	0.077103026	PLS	chr10	87504559	87504907	EH38E2914562	348
5.1538367	0.113845825	PLS	chr10	87504559	87504907	EH38E2914562	348
2.5740259	2.5617156	dELS	chr10	87691494	87691836	EH38E1485920	342
9.165671	2.5930498	PLS	chr10	87817830	87818031	EH38E2914711	201
7.7428155	-0.38238877	PLS	chr10	87818094	87818444	EH38E2914712	350
7.719203	-0.34961414	PLS	chr10	87818094	87818444	EH38E2914712	350
5.439911	4.365383	PLS	chr10	87862660	87862848	EH38E4016425	188
1.9653794	4.234196	PLS	chr10	87863277	87863627	EH38E2914737	350
2.0150874	4.2011247	PLS	chr10	87863277	87863627	EH38E2914737	350
2.001386	4.2328115	PLS	chr10	87863277	87863627	EH38E2914737	350
