chrom	start	end	rDHS	cCRE_type
chr11	62653227	62653577	EH38E2961703	PLS
chr11	62664767	62664990	EH38E2961706	pELS
chr11	62665100	62665448	EH38E2961707	PLS
chr11	62665528	62665701	EH38E2961708	PLS
chr11	62665805	62666154	EH38E2961709	pELS
chr11	62666394	62666635	EH38E4038390	pELS
chr11	62666646	62666960	EH38E4038391	pELS
chr11	62667218	62667479	EH38E4038392	pELS
chr11	62667481	62667742	EH38E4038393	dELS
chr11	62668461	62668622	EH38E2961713	pELS
chr11	62668848	62669049	EH38E2961714	pELS
chr11	62669185	62669410	EH38E2961715	pELS
chr11	62669436	62669672	EH38E2961716	pELS
chr11	62669745	62670095	EH38E2961717	pELS
chr11	62670963	62671227	EH38E4038394	pELS
chr11	62671305	62671462	EH38E2961719	PLS
chr11	62671502	62671842	EH38E2961720	PLS
chr11	62671989	62672219	EH38E2961721	PLS
chr11	62672220	62672569	EH38E2961722	PLS
chr11	62672616	62672788	EH38E2961723	pELS
chr11	62672894	62673168	EH38E4038395	pELS
chr11	62673222	62673447	EH38E4038396	pELS
chr11	62673986	62674261	EH38E1542791	pELS
chr11	62677831	62678133	EH38E4038398	PLS
chr11	62678829	62679169	EH38E4038400	PLS
chr11	62679177	62679527	EH38E1542797	pELS
chr11	62680884	62681233	EH38E1542799	pELS
chr11	62683179	62683367	EH38E2961735	dELS
chr11	62705494	62705750	EH38E1542813	pELS
chr11	62706113	62706463	EH38E2961751	PLS
chr11	62706506	62706803	EH38E1542816	pELS
chr11	62706806	62707007	EH38E2961752	pELS
chr11	62707077	62707290	EH38E2961753	pELS
chr11	62713415	62713698	EH38E1542831	dELS
chr11	62725607	62725909	EH38E1542839	pELS
chr11	62726370	62726528	EH38E2961773	pELS
chr11	62726573	62726815	EH38E2961774	pELS
chr11	62726906	62727061	EH38E2961775	pELS
chr11	62727163	62727316	EH38E2961776	PLS
chr11	62727366	62727716	EH38E2961777	PLS
chr11	62727841	62728003	EH38E4038406	pELS
chr11	62728047	62728285	EH38E4038407	pELS
chr11	62728294	62728597	EH38E2961779	PLS
chr11	62728622	62728928	EH38E2961780	PLS
chr11	62753557	62753707	EH38E2961797	pELS
chr11	62753838	62754072	EH38E2961798	pELS
chr11	62754087	62754436	EH38E2961799	PLS
chr11	62754452	62754633	EH38E2961800	pELS
chr11	62761360	62761710	EH38E1542871	PLS
chr11	62761754	62761947	EH38E2961806	pELS
chr11	62761971	62762144	EH38E2961807	pELS
chr11	62770745	62770942	EH38E2961810	pELS
chr11	62770986	62771177	EH38E2961811	pELS
chr11	62771248	62771437	EH38E2961812	PLS
chr11	62771509	62771720	EH38E2961813	PLS
chr11	62771884	62772049	EH38E1542878	pELS
chr11	62786522	62786870	EH38E1542886	PLS
chr11	62786899	62787073	EH38E2961818	pELS
chr11	62787147	62787497	EH38E2961819	PLS
chr11	62787572	62787798	EH38E2961820	pELS
chr11	62787837	62787990	EH38E4038420	pELS
chr11	62787998	62788278	EH38E4038421	pELS
chr11	62789015	62789314	EH38E4038423	pELS
chr11	62791129	62791389	EH38E2961825	pELS
chr11	62791493	62791667	EH38E4038425	pELS
chr11	62791860	62792208	EH38E2961828	PLS
chr11	62792230	62792567	EH38E1542899	pELS
chr11	62804629	62804886	EH38E1542912	pELS
chr11	62804918	62805096	EH38E2961846	pELS
chr11	62805132	62805338	EH38E2961847	pELS
chr11	62805372	62805722	EH38E2961848	PLS
chr11	62805823	62806172	EH38E1542915	pELS
chr11	62806262	62806425	EH38E2961849	PLS
chr11	62806754	62807104	EH38E2961850	pELS
chr11	62831060	62831213	EH38E2961864	pELS
chr11	62831342	62831690	EH38E4038448	pELS
chr11	62831738	62831899	EH38E4038449	pELS
chr11	62831962	62832312	EH38E2961868	PLS
chr11	62832389	62832543	EH38E2961869	pELS
chr11	62832597	62832917	EH38E2961870	PLS
chr11	62838300	62838633	EH38E4038451	pELS
chr11	62839056	62839223	EH38E2961880	pELS
chr11	62839232	62839427	EH38E2961881	pELS
chr11	62839462	62839812	EH38E2961882	PLS
chr11	62840014	62840189	EH38E2961883	PLS
chr11	62840296	62840645	EH38E4038453	PLS
chr11	62840780	62841114	EH38E4038454	pELS
chr11	62841119	62841317	EH38E4038455	pELS
chr11	62841326	62841676	EH38E1542948	pELS
chr11	62841678	62841891	EH38E2961887	PLS
chr11	62841894	62842095	EH38E4038456	PLS
chr11	62842141	62842376	EH38E2961889	pELS
chr11	62851048	62851327	EH38E2961903	pELS
chr11	62851443	62851722	EH38E2961904	pELS
chr11	62851740	62852058	EH38E4038461	pELS
chr11	62852099	62852442	EH38E1542961	pELS
chr11	62853594	62853766	EH38E4038462	PLS
chr11	62854737	62854890	EH38E1542967	PLS
chr11	62854977	62855215	EH38E1542968	PLS
chr11	62855383	62855587	EH38E2961908	PLS
chr11	62855626	62855784	EH38E2961909	PLS
chr11	62855833	62856161	EH38E1542970	PLS
chr11	62856179	62856457	EH38E2961910	PLS
chr11	62856490	62856664	EH38E1542972	pELS
chr11	62857254	62857462	EH38E4038465	pELS
chr11	62857656	62857886	EH38E2961913	pELS
chr11	62858211	62858560	EH38E1542976	dELS
chr11	62859454	62859697	EH38E2961915	dELS
chr11	62860440	62860694	EH38E1542979	dELS
chr11	62862212	62862379	EH38E2961921	dELS
chr11	62862497	62862654	EH38E2961922	dELS
chr11	62862659	62862985	EH38E2961923	dELS
chr11	62877606	62877951	EH38E1542995	dELS
chr11	62880192	62880525	EH38E2961930	pELS
chr11	62880599	62880765	EH38E2961931	pELS
chr11	62880772	62881009	EH38E2961932	PLS
chr11	62881035	62881188	EH38E1543001	pELS
chr11	62881277	62881483	EH38E2961933	pELS
chr11	62881491	62881792	EH38E2961934	PLS
chr11	62881894	62882148	EH38E4038470	pELS
chr11	62882451	62882720	EH38E2961936	pELS
chr11	62882768	62883059	EH38E1543006	pELS
chr11	62884355	62884554	EH38E2961938	dELS
chr11	62888941	62889215	EH38E4038478	dELS
chr11	62889289	62889461	EH38E1543013	dELS
chr11	62889470	62889710	EH38E2961942	dELS
chr11	62889893	62890238	EH38E2961943	dELS
chr11	62892393	62892704	EH38E2961946	dELS
chr11	63502279	63502619	EH38E1543187	dELS
chr11	63505875	63506225	EH38E1543194	PLS
chr11	63506285	63506452	EH38E4038601	PLS
chr11	63517248	63517504	EH38E2962124	dELS
chr11	63531430	63531780	EH38E1543220	dELS
chr11	63567106	63567364	EH38E2962176	dELS
chr11	63567414	63567572	EH38E2962177	dELS
chr11	63573851	63574177	EH38E1543266	dELS
chr11	63574475	63574823	EH38E1543267	dELS
chr11	63614241	63614590	EH38E2962223	PLS
chr11	63670486	63670793	EH38E1543345	pELS
chr11	63670801	63671073	EH38E2962255	pELS
chr11	63671123	63671334	EH38E2962256	PLS
chr11	63671496	63671842	EH38E1543347	pELS
chr11	63671996	63672238	EH38E2962257	pELS
chr11	63680828	63681123	EH38E2962261	pELS
chr11	63681254	63681604	EH38E1543352	PLS
chr11	63681635	63681800	EH38E2962262	PLS
chr11	63681863	63682198	EH38E2962263	pELS
chr11	63682369	63682550	EH38E2962264	pELS
chr11	63682621	63682908	EH38E1543357	pELS
chr11	63683084	63683425	EH38E2962265	pELS
chr11	63689306	63689586	EH38E2962271	dELS
chr11	63745651	63745914	EH38E2962294	dELS
chr11	63746191	63746533	EH38E2962295	dELS
chr11	63767434	63767775	EH38E2962313	pELS
chr11	63767886	63768143	EH38E2962314	pELS
chr11	63768210	63768557	EH38E2962315	pELS
chr11	63768575	63768896	EH38E2962316	PLS
chr11	63769084	63769406	EH38E2962317	pELS
chr11	63769424	63769598	EH38E2962318	pELS
chr11	63803011	63803360	EH38E1543435	dELS
chr11	63812636	63812911	EH38E2962341	pELS
chr11	63813017	63813218	EH38E2962342	pELS
chr11	63813230	63813578	EH38E2962343	PLS
chr11	63813717	63813867	EH38E2962344	pELS
chr11	63813885	63814204	EH38E2962345	pELS
chr11	63814385	63814729	EH38E1543448	pELS
chr11	63838689	63839029	EH38E2962367	PLS
chr11	63839313	63839479	EH38E2962368	PLS
chr11	63839626	63839961	EH38E1543464	pELS
chr11	63840036	63840363	EH38E4038668	pELS
chr11	63872005	63872355	EH38E1543501	dELS
chr11	63872483	63872797	EH38E2962401	dELS
chr11	63874584	63874908	EH38E1543505	dELS
chr11	63888114	63888432	EH38E2962415	pELS
chr11	63888522	63888872	EH38E2962416	PLS
chr11	63917026	63917366	EH38E2962456	PLS
chr11	63917433	63917595	EH38E1543552	pELS
chr11	63917759	63918109	EH38E1543553	pELS
chr11	63918129	63918302	EH38E1543554	pELS
chr11	63918460	63918633	EH38E1543555	pELS
chr11	63918722	63918938	EH38E1543556	pELS
chr11	63919013	63919178	EH38E2962457	pELS
chr11	63919269	63919618	EH38E2962458	dELS
chr11	63938041	63938373	EH38E2962469	pELS
chr11	63938404	63938603	EH38E1543573	pELS
chr11	63938611	63938951	EH38E1543574	pELS
chr11	63939078	63939302	EH38E2962470	PLS
chr11	63939320	63939547	EH38E2962471	PLS
chr11	63939555	63939758	EH38E2962472	pELS
chr11	63939762	63939959	EH38E2962473	pELS
chr11	63941983	63942311	EH38E2962476	dELS
chr11	63974295	63974645	EH38E1543599	PLS
chr11	63974701	63975048	EH38E2962496	pELS
chr11	63976021	63976216	EH38E2962497	pELS
chr11	63976233	63976495	EH38E2962498	pELS
chr11	63976668	63976842	EH38E1543604	dELS
chr11	63985781	63986130	EH38E2962505	PLS
chr11	63986209	63986558	EH38E2962506	PLS
chr11	63986642	63986948	EH38E1543612	PLS
chr11	64146131	64146404	EH38E2962729	dELS
chr11	64164734	64165084	EH38E2962751	pELS
chr11	64165203	64165425	EH38E2962752	pELS
chr11	64165587	64165768	EH38E2962753	pELS
chr11	64165991	64166317	EH38E1543813	PLS
chr11	64166420	64166770	EH38E2962754	pELS
chr11	64166842	64167048	EH38E4038751	pELS
chr11	64181564	64181909	EH38E2962762	dELS
chr11	64181955	64182160	EH38E2962763	dELS
chr11	64183535	64183797	EH38E2962765	pELS
chr11	64184719	64184959	EH38E2962768	PLS
chr11	64185024	64185174	EH38E4038759	PLS
chr11	64185388	64185721	EH38E2962769	PLS
chr11	64185806	64186152	EH38E2962770	PLS
chr11	64186727	64186882	EH38E4038760	pELS
chr11	64186991	64187168	EH38E2962773	pELS
chr11	64204528	64204878	EH38E2962789	dELS
chr11	64205555	64205902	EH38E2962792	pELS
chr11	64206058	64206230	EH38E4038768	pELS
chr11	64206457	64206807	EH38E2962794	PLS
chr11	64206828	64206998	EH38E2962795	PLS
chr11	64207098	64207306	EH38E2962796	pELS
chr11	64207444	64207679	EH38E2962797	pELS
chr11	64207680	64208030	EH38E1543851	pELS
chr11	64208188	64208339	EH38E2962798	pELS
chr11	64225172	64225364	EH38E1543877	pELS
chr11	64225464	64225670	EH38E2962825	pELS
chr11	64225686	64225943	EH38E2962826	PLS
chr11	64226121	64226390	EH38E2962827	PLS
chr11	64226417	64226623	EH38E2962828	pELS
chr11	64226635	64226978	EH38E2962829	pELS
chr11	64230103	64230259	EH38E2962833	PLS
chr11	64230323	64230668	EH38E2962834	PLS
chr11	64230713	64230959	EH38E2962835	PLS
chr11	64231007	64231340	EH38E1543889	pELS
chr11	64231556	64231708	EH38E2962836	pELS
chr11	64231715	64231871	EH38E2962837	pELS
chr11	64232236	64232568	EH38E2962839	pELS
chr11	64232577	64232829	EH38E2962840	pELS
chr11	64234289	64234637	EH38E2962843	PLS
chr11	64234694	64235010	EH38E2962844	pELS
chr11	64235017	64235177	EH38E2962845	pELS
chr11	64240053	64240402	EH38E2962854	pELS
chr11	64240427	64240760	EH38E2962855	pELS
chr11	64240835	64241171	EH38E2962856	PLS
chr11	64241320	64241641	EH38E1543908	PLS
chr11	64241773	64241974	EH38E2962857	pELS
chr11	64241989	64242292	EH38E2962858	pELS
chr11	64242375	64242723	EH38E2962859	pELS
chr11	64243300	64243450	EH38E2962862	pELS
chr11	64244190	64244519	EH38E2962865	pELS
chr11	64244894	64245185	EH38E2962866	pELS
chr11	64245359	64245708	EH38E2962867	pELS
chr11	64245732	64246080	EH38E2962868	PLS
chr11	64246184	64246439	EH38E1543919	PLS
chr11	64246561	64246765	EH38E4038775	pELS
chr11	64246773	64247110	EH38E2962869	PLS
chr11	64247304	64247654	EH38E1543921	pELS
chr11	64247668	64247865	EH38E1543922	pELS
chr11	64248073	64248402	EH38E2962870	pELS
chr11	64248656	64248915	EH38E2962871	pELS
chr11	64250693	64250881	EH38E2962876	pELS
chr11	64250886	64251080	EH38E2962877	pELS
chr11	64251101	64251280	EH38E2962878	pELS
chr11	64251295	64251639	EH38E2962879	PLS
chr11	64251680	64251831	EH38E2962880	PLS
chr11	64252238	64252398	EH38E2962882	pELS
chr11	64252426	64252739	EH38E2962883	pELS
chr11	64268171	64268447	EH38E1543950	dELS
chr11	64268625	64268962	EH38E2962913	dELS
chr11	64269071	64269410	EH38E2962914	dELS
chr11	64269542	64269762	EH38E2962915	dELS
chr11	64269812	64270156	EH38E2962916	dELS
chr11	64270307	64270478	EH38E2962917	dELS
chr11	64270562	64270748	EH38E4038786	dELS
chr11	64270853	64271164	EH38E2962919	dELS
chr11	64271310	64271659	EH38E2962920	dELS
chr11	64284566	64284916	EH38E2962936	PLS
chr11	64285004	64285329	EH38E2962937	PLS
chr11	64285380	64285552	EH38E2962938	pELS
chr11	64285558	64285887	EH38E2962939	PLS
chr11	64286070	64286295	EH38E2962940	pELS
chr11	64300534	64300756	EH38E2962975	PLS
chr11	64300805	64300965	EH38E2962976	pELS
chr11	64301031	64301323	EH38E2962977	pELS
chr11	64304328	64304678	EH38E2962986	pELS
chr11	64304686	64304963	EH38E1544002	pELS
chr11	64305111	64305453	EH38E1544003	pELS
chr11	64305631	64305787	EH38E2962987	PLS
chr11	64305901	64306095	EH38E2962988	pELS
chr11	64306098	64306448	EH38E1544005	PLS
chr11	64306525	64306692	EH38E2962989	pELS
chr11	64306911	64307233	EH38E2962990	pELS
chr11	64316985	64317334	EH38E1544019	pELS
chr11	64317458	64317803	EH38E2963009	PLS
chr11	64317925	64318275	EH38E2963010	PLS
chr11	64318409	64318748	EH38E2963011	pELS
chr11	64318865	64319075	EH38E2963012	pELS
chr11	64322999	64323193	EH38E2963019	dELS
chr11	64331737	64332087	EH38E4038794	dELS
chr11	64335079	64335429	EH38E2963033	dELS
chr11	64335486	64335776	EH38E1544043	dELS
chr11	64341748	64342061	EH38E1544053	PLS
chr11	64342512	64342858	EH38E2963047	pELS
chr11	64354714	64354945	EH38E2963071	pELS
chr11	64355029	64355362	EH38E2963072	pELS
chr11	64355439	64355598	EH38E2963073	pELS
chr11	64356576	64356788	EH38E2963074	dELS
chr11	64357917	64358267	EH38E1544076	pELS
chr11	64358271	64358532	EH38E2963077	pELS
chr11	64358703	64358872	EH38E2963078	pELS
chr11	64358945	64359294	EH38E2963079	PLS
chr11	64359441	64359642	EH38E2963080	pELS
chr11	64372861	64373211	EH38E2963107	dELS
chr11	64472654	64472835	EH38E2963180	dELS
chr11	64472938	64473182	EH38E2963181	dELS
chr11	64473207	64473400	EH38E2963182	dELS
chr11	64499684	64500032	EH38E1544173	pELS
chr11	64500234	64500582	EH38E1544174	pELS
chr11	64500631	64500977	EH38E2963191	PLS
chr11	64501551	64501901	EH38E1544176	pELS
chr11	64659474	64659665	EH38E2963343	pELS
chr11	64659819	64660168	EH38E1544303	pELS
chr11	64665617	64665801	EH38E2963350	dELS
chr11	64723068	64723417	EH38E1544356	PLS
chr11	64742838	64743183	EH38E2963436	PLS
chr11	64743205	64743370	EH38E4038950	pELS
chr11	64743409	64743569	EH38E1544377	pELS
chr11	64743608	64743954	EH38E2963438	PLS
chr11	64744044	64744394	EH38E4038951	PLS
chr11	64744402	64744552	EH38E2963440	PLS
chr11	64744600	64744852	EH38E2963441	PLS
chr11	64744882	64745040	EH38E1544382	PLS
chr11	64745057	64745402	EH38E2963442	PLS
chr11	64745570	64745900	EH38E4038952	pELS
chr11	64745953	64746301	EH38E1544385	pELS
chr11	64754400	64754741	EH38E2963463	dELS
chr11	64754782	64754962	EH38E2963464	dELS
chr11	64777509	64777676	EH38E2963512	PLS
chr11	64777678	64778019	EH38E2963513	PLS
chr11	64778058	64778297	EH38E2963514	pELS
chr11	64778510	64778681	EH38E2963515	PLS
chr11	64778732	64779082	EH38E2963516	PLS
chr11	64779129	64779345	EH38E2963517	pELS
chr11	64779347	64779586	EH38E2963518	pELS
chr11	64802929	64803117	EH38E2963552	PLS
chr11	64803128	64803477	EH38E2963553	PLS
chr11	64803555	64803889	EH38E2963554	pELS
chr11	64803889	64804112	EH38E2963555	pELS
chr11	64809743	64810046	EH38E2963568	pELS
chr11	64810049	64810256	EH38E2963569	PLS
chr11	64810488	64810835	EH38E1544459	PLS
chr11	64810926	64811192	EH38E2963570	pELS
chr11	64828332	64828681	EH38E2963578	dELS
chr11	64842829	64843179	EH38E2963608	pELS
chr11	64843197	64843402	EH38E2963609	pELS
chr11	64844065	64844254	EH38E4038985	pELS
chr11	64844378	64844566	EH38E2963612	PLS
chr11	64844628	64844958	EH38E4038986	PLS
chr11	64845105	64845338	EH38E1544483	pELS
chr11	64845415	64845666	EH38E1544484	pELS
chr11	64848732	64849080	EH38E1544487	dELS
chr11	64852135	64852301	EH38E2963626	dELS
chr11	64854744	64854948	EH38E2963633	dELS
chr11	64855050	64855397	EH38E2963634	dELS
chr11	64856618	64856966	EH38E2963638	dELS
chr11	64864481	64864829	EH38E1544522	dELS
chr11	64870393	64870557	EH38E2963666	dELS
chr11	64870567	64870917	EH38E2963667	dELS
chr11	64871787	64872109	EH38E4038993	dELS
chr11	64875575	64875919	EH38E2963676	dELS
chr11	64877400	64877747	EH38E1544545	pELS
chr11	64877977	64878178	EH38E4038997	pELS
chr11	64878284	64878437	EH38E2963681	pELS
chr11	64878579	64878928	EH38E2963682	PLS
chr11	64878999	64879176	EH38E2963683	pELS
chr11	64879278	64879628	EH38E2963684	pELS
chr11	64879631	64879871	EH38E2963685	PLS
chr11	64885597	64885943	EH38E2963695	dELS
chr11	64886069	64886401	EH38E1544560	dELS
chr11	64887311	64887487	EH38E2963696	dELS
chr11	64887495	64887802	EH38E2963697	dELS
chr11	64887884	64888226	EH38E2963698	dELS
chr11	64888690	64889017	EH38E2963700	dELS
chr11	64889053	64889391	EH38E1544565	dELS
chr11	64890316	64890503	EH38E2963702	pELS
chr11	64915468	64915678	EH38E2963753	pELS
chr11	64916103	64916264	EH38E2963754	pELS
chr11	64916315	64916521	EH38E1544583	pELS
chr11	64916537	64916743	EH38E2963755	pELS
chr11	64916780	64917014	EH38E2963756	pELS
chr11	64917214	64917564	EH38E2963757	PLS
chr11	64917745	64917928	EH38E2963758	pELS
chr11	64917982	64918325	EH38E2963759	pELS
chr11	64918340	64918668	EH38E2963760	pELS
chr11	64924005	64924348	EH38E2963768	pELS
chr11	64924475	64924824	EH38E2963769	PLS
chr11	64971947	64972296	EH38E2963799	pELS
chr11	64990220	64990449	EH38E2963811	PLS
chr11	64996391	64996740	EH38E2963815	pELS
chr11	64996861	64997210	EH38E2963816	PLS
chr11	64998073	64998417	EH38E1544634	pELS
chr11	64998695	64999044	EH38E2963817	pELS
chr11	65013518	65013867	EH38E4039036	pELS
chr11	65013981	65014320	EH38E1544646	PLS
chr11	65014511	65014714	EH38E2963829	pELS
chr11	65014765	65014981	EH38E2963830	pELS
chr11	65026979	65027195	EH38E1544656	pELS
chr11	65027341	65027548	EH38E2963839	PLS
chr11	65027590	65027938	EH38E2963840	pELS
chr11	65040188	65040390	EH38E2963846	pELS
chr11	65040638	65040794	EH38E1544666	PLS
chr11	65040852	65041202	EH38E1544667	PLS
chr11	65041286	65041493	EH38E1544668	PLS
chr11	65041611	65041835	EH38E2963847	pELS
chr11	65078213	65078501	EH38E2963896	dELS
chr11	65083986	65084334	EH38E2963903	PLS
chr11	65084352	65084520	EH38E2963904	PLS
chr11	65084610	65084767	EH38E2963905	pELS
chr11	65095888	65096040	EH38E4039066	pELS
chr11	65096093	65096331	EH38E4039067	PLS
chr11	65096333	65096539	EH38E4039068	PLS
chr11	65096596	65096858	EH38E2963917	pELS
chr11	65096946	65097131	EH38E4039069	pELS
chr11	65111606	65111956	EH38E2963938	PLS
chr11	65112231	65112444	EH38E2963940	pELS
chr11	65112499	65112847	EH38E2963941	pELS
chr11	65112884	65113089	EH38E4039071	pELS
chr11	65113126	65113449	EH38E2963943	pELS
chr11	65113484	65113750	EH38E2963944	pELS
chr11	65116782	65117106	EH38E2963954	pELS
chr11	65117258	65117416	EH38E2963955	PLS
chr11	65117490	65117648	EH38E2963956	PLS
chr11	65117656	65118006	EH38E2963957	PLS
chr11	65121498	65121835	EH38E4039075	PLS
chr11	65122066	65122416	EH38E2963965	PLS
chr11	65122462	65122632	EH38E4039076	pELS
chr11	65132421	65132729	EH38E1544785	pELS
chr11	65133250	65133571	EH38E2963985	pELS
chr11	65133743	65133948	EH38E1544787	pELS
chr11	65134245	65134395	EH38E2963987	PLS
chr11	65134415	65134737	EH38E2963988	PLS
chr11	65134752	65134906	EH38E2963989	pELS
chr11	65135026	65135373	EH38E2963990	pELS
chr11	65135456	65135727	EH38E2963991	pELS
chr11	65135827	65136024	EH38E2963992	pELS
chr11	65150613	65150961	EH38E2964002	dELS
chr11	65169118	65169465	EH38E2964017	pELS
chr11	65169492	65169679	EH38E4039087	pELS
chr11	65170003	65170353	EH38E2964018	PLS
chr11	65170836	65171161	EH38E2964019	pELS
chr11	65172599	65172949	EH38E2964020	dELS
chr11	65174452	65174792	EH38E2964021	pELS
chr11	65174827	65175041	EH38E2964022	pELS
chr11	65180544	65180735	EH38E2964023	pELS
chr11	65180738	65180935	EH38E2964024	pELS
chr11	65180967	65181141	EH38E1544825	PLS
chr11	65181184	65181514	EH38E4039090	PLS
chr11	65181620	65181970	EH38E1544827	PLS
chr11	65181987	65182149	EH38E4039091	PLS
chr11	65182196	65182537	EH38E4039092	PLS
chr11	65182552	65182741	EH38E1544830	PLS
chr11	65224934	65225273	EH38E2964068	dELS
chr11	65225275	65225435	EH38E2964069	dELS
chr11	65225456	65225679	EH38E4039102	dELS
chr11	65225681	65225943	EH38E2964071	dELS
chr11	65261349	65261592	EH38E2964091	pELS
chr11	65261666	65262004	EH38E1544886	PLS
chr11	65262115	65262267	EH38E1544887	pELS
chr11	65262274	65262496	EH38E1544888	pELS
chr11	65262921	65263105	EH38E1544890	pELS
chr11	65275161	65275511	EH38E2964097	dELS
chr11	65290710	65291058	EH38E1544909	dELS
chr11	65301932	65302279	EH38E2964119	dELS
chr11	65314223	65314474	EH38E2964135	PLS
chr11	65314628	65314977	EH38E2964136	PLS
chr11	65314993	65315144	EH38E2964137	pELS
chr11	65315167	65315319	EH38E2964138	pELS
chr11	65315379	65315584	EH38E2964139	pELS
chr11	65315588	65315893	EH38E2964140	pELS
chr11	65315942	65316215	EH38E4039125	pELS
chr11	65333602	65333952	EH38E2964154	PLS
chr11	65334019	65334317	EH38E2964155	pELS
chr11	65338581	65338919	EH38E2964160	dELS
chr11	65338933	65339185	EH38E2964161	dELS
chr11	65353980	65354196	EH38E2964169	pELS
chr11	65354273	65354444	EH38E1544969	pELS
chr11	65354460	65354809	EH38E2964170	PLS
chr11	65354911	65355171	EH38E2964171	pELS
chr11	65355220	65355526	EH38E2964172	pELS
chr11	65362512	65362838	EH38E1544977	dELS
chr11	65371105	65371451	EH38E2964192	dELS
chr11	65371594	65371768	EH38E2964193	dELS
chr11	65381910	65382257	EH38E2964208	PLS
chr11	65382323	65382611	EH38E2964209	PLS
chr11	65382614	65382789	EH38E2964210	PLS
chr11	65382872	65383027	EH38E2964211	pELS
